image_id,file_name,source_key,source_file,topic,image_type,roles,status,width,height,media_ref,source_anchor,caption,nearby_text,linking_bucket,related_section,notes
img_0109,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_024.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,1063,191,media/image24.png,Как работает «Мастер выключатель» совместно с контактором:,Как работает «Мастер выключатель» совместно с контактором:,"замкнутый 4х полюсный комбинированный Типы контактов всегда указаны в виде схемы на корпусе контактора это важная информация её всегда нужно учитывать и проверять пере переборкой щита. Как работает «Мастер выключатель» совместно с контактором: 1.Клавиша выключателя замыкает/размыкает цепь управления катушкой контактов А1и А2. 2\. Катушка, при появлении/пропадании напряжения на контактах А1 и А2, движется вместе с подвижными контактами замыкая/размыкая их с неподвижными рабочими контактами 1 и 3, 2 и 4 соответственно.",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0110,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_025.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,1031,429,media/image25.png,1.Клавиша выключателя замыкает/размыкает цепь управления катушкой контактов А1и А2.,1.Клавиша выключателя замыкает/размыкает цепь управления катушкой контактов А1и А2.,"4х полюсный комбинированный Типы контактов всегда указаны в виде схемы на корпусе контактора это важная информация её всегда нужно учитывать и проверять пере переборкой щита. Как работает «Мастер выключатель» совместно с контактором: 1.Клавиша выключателя замыкает/размыкает цепь управления катушкой контактов А1и А2. 2\. Катушка, при появлении/пропадании напряжения на контактах А1 и А2, движется вместе с подвижными контактами замыкая/размыкая их с неподвижными рабочими контактами 1 и 3, 2 и 4 соответственно. 3\. Рабочие контакты, замыкаясь или размыкаясь, подают или отключают питание в управляемую силовую цепь.",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0111,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_026.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,1035,887,media/image26.png,"3\. Рабочие контакты, замыкаясь или размыкаясь, подают или отключают питание в управляемую силовую цепь.","3\. Рабочие контакты, замыкаясь или размыкаясь, подают или отключают питание в управляемую силовую цепь.","2\. Катушка, при появлении/пропадании напряжения на контактах А1 и А2, движется вместе с подвижными контактами замыкая/размыкая их с неподвижными рабочими контактами 1 и 3, 2 и 4 соответственно. 3\. Рабочие контакты, замыкаясь или размыкаясь, подают или отключают питание в управляемую силовую цепь. Принципиальная схема подключения «мастер вылюючателя» !ВАЖНО!При выделении группы резерва, в составе которой есть отключаемые потребители («мастер выключателем»), необходимо сохранять принцип «КАК РАБОТАЛО ТАК И БУДЕТ РАБОТАТЬ». Т.е. выделяя в резерв некоторую часть отключаемых потребителей, нужно сохранить им функцию управления питания через «мастер выключатель». Для этого необходимо отделить ре...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0112,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_027.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,1172,745,media/image27.png,"Для этого необходимо отделить резервируемую часть «отключаемых» потребителей, от не резервируемых.","Для этого необходимо отделить резервируемую часть «отключаемых» потребителей, от не резервируемых.","Для этого необходимо отделить резервируемую часть «отключаемых» потребителей, от не резервируемых. Как правило, для этого у контактора будет доступен один или несколько не задействованных контактов (полюсов). Принципиально это выглядит так, как показано на рисунке: Чтобы сохранить работоспособность контактора при пропадании внешней сети, необходимо присоединить к резервной линии (подключить к питанию от инвертора) управляющие контакты А1 и А2 катушки контактора, т.е. добавить в резерв «мастер выключатель». В свою очередь мастер выключатель имеет свой автомат защиты (См. схему выше), который как раз и необходимо определить и запитать от резервной линии.",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0113,ЭЛК_3_1процесс_монтажа__img_001.png,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,diagram,installer|electrician,raw_extracted|ready_for_linking,2146,1157,media/image1.png,Выбор места установки ИБП,"Выбор места установки ИБП: температурный режим, расстояние до АКБ, отопительные приборы, шкаф без циркуляции воздуха и место стеллажа.","Необходимо обеспечить поддержание температурного режима в помещении в диапазоне от +5 до 28 градусов. Расстояние между инвертором и АКБ не должно превышать длину проводов DC инвертора. Установка должна производиться вдали от нагревательных приборов, труб, коллекторов и радиаторов отопления минимум 1 метр. Запрещается устанавливать ИБП в шкафах без циркуляции воздуха. Выбрать место для установки стеллажа с АКБ, чтобы была возможность разместить инвертор над стеллажом и рядом установить щит автоматики.",ready_for_linking,installation_process,Selected doc_014 visual context; links only to text-backed location statements.
img_0114,ЭЛК_3_1процесс_монтажа__img_009.png,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,diagram,installer|electrician,raw_extracted|ready_for_linking,845,447,media/image9.png,В зависимости от комплектации применяются широкие или узкие полки,Варианты полок стеллажа в зависимости от комплектации.,"Стеллажи, применяемые при сборке ИБП, разделяются по количеству полок. В зависимости от комплектации применяются широкие или узкие полки.",ready_for_linking,installation_process,Selected doc_014 shelf visual; links only to text-backed rack shelf statements.
img_0115,ЭЛК_3_1процесс_монтажа__img_016.png,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,diagram,installer|electrician,raw_extracted|ready_for_linking,322,273,media/image16.png,Защитные панели,Защитная панель стеллажа.,Дополнительно стеллажи могут комплектоваться защитными панелями. Крепятся саморезами с прессшайбой.,ready_for_linking,installation_process,Selected doc_014 protective-panel visual; link illustrates already extracted panel statement.
img_0116,ЭЛК_3_1процесс_монтажа__img_025.jpeg,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,photo_example,installer|electrician,raw_extracted|ready_for_linking,473,199,media/image25.jpeg,Крепятся саморезами с пресшайбой,Саморез с прессшайбой для крепления защитных панелей.,Дополнительно стеллажи могут комплектоваться защитными панелями. Крепятся саморезами с прессшайбой.,ready_for_linking,installation_process,Selected doc_014 hardware visual; link illustrates already extracted panel-fastener statement.
img_0117,ЭЛК_3_1процесс_монтажа__img_026.png,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,diagram,installer|electrician,raw_extracted|ready_for_linking,1489,539,media/image26.png,Закрепить перекладины через нижние отверстия,Крепление перекладин к стойкам через нижние отверстия.,"Закрепить перекладины к обеим стойкам через нижние отверстия, не затягивая болты.",ready_for_linking,installation_process,Selected rack assembly step visual; link illustrates text-backed lower-hole fastening step.
img_0118,ЭЛК_3_1процесс_монтажа__img_027.png,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,diagram,installer|electrician,raw_extracted|ready_for_linking,1511,1288,media/image27.png,Уложить полку и закрепить перекладины через верхние отверстия,Укладка полки и окончательное крепление перекладин через верхние отверстия.,Затем уложить полку. Затем окончательно закрепить перекладины через верхние отверстия и затянуть болты.,ready_for_linking,installation_process,Selected rack assembly step visual; links illustrate text-backed shelf placement and final fastening steps.
img_0119,ЭЛК_3_1процесс_монтажа__img_080.png,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,diagram,installer|electrician,raw_extracted|ready_for_linking,581,834,media/image80.png,Установка балансира,Схема размещения балансира и проводов относительно АКБ.,"Длина проводов для балансира должна соответствовать расстоянию от клемм АКБ, где он будет подключен, до места его установки с небольшим запасом.",ready_for_linking,installation_process,Selected balancer visual context; accepted only for the text-backed wire-length statement.
img_0120,ЭЛК_3_1процесс_монтажа__img_094.jpeg,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,diagram,installer|electrician,raw_extracted|ready_for_linking,1647,1488,media/image94.jpeg,Подготовка байпасного щита: кабель-канал,Пример входа кабеля в байпасный щит при монтаже кабель-канала.,При монтаже кабель-канала сверление входа кабеля в щит производится не выше самого кабель-канала.,ready_for_linking,installation_process,Selected bypass-shield visual; link illustrates text-backed cable-channel drilling constraint.
img_0121,ЭЛК_3_1процесс_монтажа__img_098.jpeg,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,diagram,installer|electrician,raw_extracted|ready_for_linking,1428,1488,media/image98.jpeg,Подготовка байпасного щита: заводская разметка,Внутренняя часть щита с заводской разметкой для отверстий.,"При монтаже кабельной трассы в гофре, сверление отверстий можно выполнить по заводской разметке для отверстий на внутренней части щита.",ready_for_linking,installation_process,Selected bypass-shield visual; link illustrates text-backed factory-marking drilling statement.
img_0122,ЭЛК_3_1процесс_монтажа__img_101.png,ЭЛК_3_1процесс_монтажа,ЭЛК_3_1процесс монтажа.docx,installation_process,diagram,installer|electrician,raw_extracted|ready_for_linking,1971,454,media/image101.png,Прокладка кабеля реверсивной линии,"Визуальный контекст прокладки реверсивной линии между щитом, байпасным щитом и инвертором.",Протащить от основного домашнего силового щита кабель-трассу соответствующего сечения.,ready_for_linking,installation_process,Selected reverse-line visual context; link illustrates the text-backed cable-route statement without extracting terminal facts.
